Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236475,10,POST,POST /api/v1/tickets/[id]/claim,2.750000,0.000000,18,19,24,25,29,34,37,37,37,37,37,28,4,17,17.221589290004754,1.3808999210596085,37.15980006381869,455.92857142857144
1785236475,10,POST,POST /api/v1/tickets/submit,8.625000,0.750000,28,33,41,44,51,62,77,140,140,140,140,94,13,28,30.57425532073892,1.7137997783720493,139.60180012509227,371.8191489361702
1785236475,10,P5,concurrent claim invariant,1.375000,0.000000,19,25,25,29,35,38,38,38,38,38,38,14,3,19,20.61135000881872,2.415599999949336,37.72450005635619,0.0
1785236475,10,,Aggregated,26.250000,1.625000,27,38,46,50,100,140,140,140,180,180,180,275,37,27,39.02595090849156,1.2179999612271786,178.26019995845854,3359.243636363636
1785236476,10,GET,GET /api/v1/tickets/[id]/workflow,4.111111,0.777778,7,8,9,9,12,15,21,21,21,21,21,53,12,7,7.615971699673331,1.4908998273313046,20.950099918991327,632.6981132075472
1785236476,10,GET,GET /api/v1/tickets/queue,5.777778,0.333333,42,49,53,57,64,80,100,120,120,120,120,67,8,41,41.889928361234155,1.2179999612271786,122.20990005880594,12998.268656716418
1785236476,10,POST,POST /api/v1/auth/login,3.333333,0.000000,140,140,140,140,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236476,10,POST,POST /api/v1/tickets/[id]/claim,2.888889,0.333333,18,19,24,25,29,34,37,37,37,37,37,30,6,17,16.171150002628565,1.3808999210596085,37.15980006381869,438.2
1785236476,10,POST,POST /api/v1/tickets/submit,9.111111,1.111111,26,29,34,41,50,57,75,77,140,140,140,111,18,26,28.57994505304944,1.7137997783720493,139.60180012509227,366.7837837837838
1785236476,10,P5,concurrent claim invariant,1.444444,0.222222,19,25,25,29,35,38,38,38,38,38,38,15,4,19,19.368746674930055,1.972300000488758,37.72450005635619,0.0
1785236476,10,,Aggregated,26.666667,2.777778,25,33,41,47,64,120,140,140,180,180,180,306,48,25,36.61332549253369,1.2179999612271786,178.26019995845854,3154.3333333333335
1785236477,10,GET,GET /api/v1/tickets/[id]/workflow,4.600000,1.100000,7,8,9,9,12,15,20,21,21,21,21,60,14,7,7.5012150026547415,1.4908998273313046,20.950099918991327,628.4666666666667
1785236477,10,GET,GET /api/v1/tickets/queue,6.000000,0.500000,46,50,57,59,78,100,110,120,120,120,120,74,9,42,44.07700810682129,1.2179999612271786,122.20990005880594,12994.324324324325
1785236477,10,POST,POST /api/v1/auth/login,3.000000,0.000000,140,140,140,140,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236477,10,POST,POST /api/v1/tickets/[id]/claim,2.800000,0.400000,14,18,19,20,27,29,37,37,37,37,37,32,8,16,15.32343750295695,1.3808999210596085,37.15980006381869,422.6875
1785236477,10,POST,POST /api/v1/tickets/submit,9.400000,1.300000,25,28,32,36,46,56,62,64,140,140,140,126,24,25,26.99880159297396,1.4285000506788492,139.60180012509227,360.8095238095238
1785236477,10,P5,concurrent claim invariant,1.400000,0.300000,18,19,23,25,29,38,38,38,38,38,38,16,5,18,18.37365626124665,1.972300000488758,37.72450005635619,0.0
1785236477,10,,Aggregated,27.200000,3.600000,23,29,40,45,59,110,140,140,180,180,180,338,60,25,35.33525236802363,1.2179999612271786,178.26019995845854,3151.5562130177514
1785236478,10,GET,GET /api/v1/tickets/[id]/workflow,5.300000,1.200000,7,8,9,10,12,15,20,21,21,21,21,66,16,7,7.516116665845567,1.4908998273313046,20.950099918991327,623.0909090909091
1785236478,10,GET,GET /api/v1/tickets/queue,6.400000,0.700000,48,57,64,78,110,120,120,130,130,130,130,81,9,47,49.526274074903796,1.2179999612271786,127.5500999763608,13175.0
1785236478,10,POST,POST /api/v1/auth/login,2.400000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236478,10,POST,POST /api/v1/tickets/[id]/claim,2.800000,0.600000,14,18,19,20,27,29,37,37,37,37,37,32,8,16,15.32343750295695,1.3808999210596085,37.15980006381869,422.6875
1785236478,10,POST,POST /api/v1/tickets/submit,10.700000,1.800000,24,28,33,39,46,56,62,64,140,140,140,137,27,25,27.194381757795703,1.4285000506788492,139.60180012509227,359.4160583941606
1785236478,10,P5,concurrent claim invariant,1.400000,0.400000,18,19,23,25,29,38,38,38,38,38,38,16,5,18,18.37365626124665,1.972300000488758,37.72450005635619,0.0
1785236478,10,,Aggregated,29.000000,4.700000,23,31,41,46,60,110,130,140,180,180,180,362,65,25,36.085682321669154,1.2179999612271786,178.26019995845854,3254.185082872928
1785236479,10,GET,GET /api/v1/tickets/[id]/workflow,6.000000,1.400000,7,8,9,10,12,14,20,21,21,21,21,72,17,7,7.514649998888166,1.4454999472945929,20.950099918991327,626.5138888888889
1785236479,10,GET,GET /api/v1/tickets/queue,6.500000,0.800000,50,60,73,87,110,120,230,270,270,270,270,87,10,48,55.0408275883602,1.2179999612271786,270.4420001246035,13135.51724137931
