Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236859,5,GET,GET /api/v1/tickets/[id]/workflow,2.500000,0.000000,10,11,12,12,13,17,20,20,20,20,20,36,0,9,10.229486105446187,6.565300049260259,20.107199903577566,770.4722222222222
1785236859,5,GET,GET /api/v1/tickets/queue,2.600000,0.000000,210,230,260,270,560,580,590,590,590,590,590,31,0,200,235.0264612750541,115.48450007103384,587.3604000080377,15085.0
1785236859,5,POST,POST /api/v1/auth/login,1.200000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236859,5,POST,POST /api/v1/tickets/[id]/claim,1.800000,0.000000,21,24,24,28,28,38,38,38,38,38,38,20,0,21,21.77572501823306,14.359800145030022,37.72610006853938,472.75
1785236859,5,POST,POST /api/v1/tickets/submit,4.200000,0.000000,30,33,35,36,44,48,190,190,190,190,190,56,0,30,36.29443216154219,22.329999832436442,187.78509995900095,401.0
1785236859,5,P5,concurrent claim invariant,0.900000,0.000000,25,28,29,29,38,38,38,38,38,38,38,10,0,25,25.82891001366079,18.817000091075897,38.06399996392429,0.0
1785236859,5,,Aggregated,13.200000,0.000000,28,35,51,150,220,260,560,580,590,590,590,168,0,28,72.91079584060104,6.565300049260259,587.3604000080377,3159.2738095238096
1785236860,5,GET,GET /api/v1/tickets/[id]/workflow,2.900000,0.000000,10,11,12,12,14,17,20,20,20,20,20,41,0,9,10.219631699572613,6.565300049260259,20.107199903577566,769.0731707317074
1785236860,5,GET,GET /api/v1/tickets/queue,2.600000,0.000000,220,240,260,270,560,580,590,590,590,590,590,33,0,200,233.51843027877763,115.48450007103384,587.3604000080377,15085.0
1785236860,5,POST,POST /api/v1/auth/login,0.900000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236860,5,POST,POST /api/v1/tickets/[id]/claim,1.800000,0.000000,21,22,24,24,28,28,28,28,28,28,28,20,0,21,21.77572501823306,14.359800145030022,37.72610006853938,472.75
1785236860,5,POST,POST /api/v1/tickets/submit,4.700000,0.000000,31,34,35,37,41,48,190,190,190,190,190,62,0,31,36.25761776141101,22.329999832436442,187.78509995900095,401.0
1785236860,5,P5,concurrent claim invariant,0.900000,0.000000,25,25,28,28,29,29,29,29,29,29,29,10,0,25,25.82891001366079,18.817000091075897,38.06399996392429,0.0
1785236860,5,,Aggregated,13.800000,0.000000,28,33,40,140,220,260,560,580,590,590,590,181,0,28,71.46701160741156,6.565300049260259,587.3604000080377,3133.3093922651933
1785236861,5,GET,GET /api/v1/tickets/[id]/workflow,3.100000,0.000000,10,11,12,13,15,18,23,23,23,23,23,46,0,10,10.753484776891444,6.565300049260259,22.518499987199903,767.9782608695652
1785236861,5,GET,GET /api/v1/tickets/queue,2.500000,0.000000,220,240,270,290,560,580,590,590,590,590,590,35,0,210,236.5762342565826,115.48450007103384,587.3604000080377,15085.0
1785236861,5,POST,POST /api/v1/auth/login,0.600000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236861,5,POST,POST /api/v1/tickets/[id]/claim,1.600000,0.000000,22,24,28,28,33,49,49,49,49,49,49,22,0,21,23.52330001833087,14.359800145030022,48.91999997198582,473.0
1785236861,5,POST,POST /api/v1/tickets/submit,5.100000,0.000000,31,35,37,40,48,57,190,190,190,190,190,66,0,31,36.7564560781995,22.329999832436442,187.78509995900095,401.0
1785236861,5,P5,concurrent claim invariant,0.800000,0.000000,25,28,29,29,49,49,49,49,49,49,49,11,0,27,27.948245469650086,18.817000091075897,49.14160002954304,0.0
1785236861,5,,Aggregated,13.700000,0.000000,28,35,48,120,220,270,560,580,590,590,590,195,0,29,71.25301538871076,6.565300049260259,587.3604000080377,3095.6358974358973
1785236862,5,GET,GET /api/v1/tickets/[id]/workflow,3.300000,0.000000,10,11,13,13,17,20,23,23,23,23,23,49,0,10,10.931083666426796,6.565300049260259,22.518499987199903,768.265306122449
1785236862,5,GET,GET /api/v1/tickets/queue,2.800000,0.000000,220,230,270,280,360,360,370,370,370,370,370,38,0,220,246.78058417415932,115.48450007103384,587.3604000080377,15085.0
1785236862,5,POST,POST /api/v1/auth/login,0.300000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236862,5,POST,POST /api/v1/tickets/[id]/claim,1.400000,0.000000,24,28,33,35,47,49,49,49,49,49,49,24,0,21,25.00707084739891,14.359800145030022,48.91999997198582,472.75
1785236862,5,POST,POST /api/v1/tickets/submit,4.900000,0.000000,31,35,37,40,48,57,59,59,59,59,59,68,0,31,36.956701489329774,22.329999832436442,187.78509995900095,401.0
1785236862,5,P5,concurrent claim invariant,0.700000,0.000000,28,29,48,48,49,49,49,49,49,49,49,12,0,27,29.607725019256275,18.817000091075897,49.14160002954304,0.0
1785236862,5,,Aggregated,13.400000,0.000000,28,35,47,57,190,240,360,360,370,370,370,206,0,29,74.03127912847886,6.565300049260259,587.3604000080377,3169.7281553398057
1785236863,5,GET,GET /api/v1/tickets/[id]/workflow,3.600000,0.000000,11,13,14,15,20,23,31,31,31,31,31,53,0,10,11.572796218800095,6.565300049260259,31.254000030457973,769.5283018867924
1785236863,5,GET,GET /api/v1/tickets/queue,2.700000,0.000000,240,290,330,360,370,380,390,390,390,390,390,43,0,230,257.96765577979386,115.48450007103384,587.3604000080377,15085.0
1785236863,5,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236863,5,POST,POST /api/v1/tickets/[id]/claim,1.400000,0.000000,24,28,33,33,47,49,49,49,49,49,49,26,0,21,24.799115400618085,14.359800145030022,48.91999997198582,472.96153846153845
1785236863,5,POST,POST /api/v1/tickets/submit,5.100000,0.000000,30,35,37,40,48,57,59,59,59,59,59,71,0,31,36.919228184942,22.329999832436442,187.78509995900095,401.0
1785236863,5,P5,concurrent claim invariant,0.700000,0.000000,28,29,48,48,49,49,49,49,49,49,49,13,0,27,29.273461550474167,18.817000091075897,49.14160002954304,0.0
1785236863,5,,Aggregated,13.500000,0.000000,28,35,47,58,240,320,370,380,390,390,390,221,0,29,77.924003168241,6.565300049260259,587.3604000080377,3319.8325791855204
1785236864,5,GET,GET /api/v1/tickets/[id]/workflow,3.700000,0.000000,10,13,14,15,20,23,31,31,31,31,31,56,0,10,11.365069637707036,6.565300049260259,31.254000030457973,768.9642857142857
1785236864,5,GET,GET /api/v1/tickets/queue,2.600000,0.000000,240,290,320,330,370,380,390,390,390,390,390,46,0,230,254.82294996491754,115.48450007103384,587.3604000080377,15085.0
1785236864,5,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236864,5,POST,POST /api/v1/tickets/[id]/claim,1.400000,0.000000,25,28,33,35,47,49,49,49,49,49,49,26,0,21,24.799115400618085,14.359800145030022,48.91999997198582,472.96153846153845
1785236864,5,POST,POST /api/v1/tickets/submit,5.000000,0.000000,31,35,40,40,48,57,59,59,59,59,59,77,0,31,36.24527793159926,21.2850000243634,187.78509995900095,401.0
1785236864,5,P5,concurrent claim invariant,0.700000,0.000000,28,29,48,48,49,49,49,49,49,49,49,13,0,27,29.273461550474167,18.817000091075897,49.14160002954304,0.0
1785236864,5,,Aggregated,13.400000,0.000000,28,35,48,59,240,320,370,380,390,390,390,233,0,29,77.43844678005915,6.565300049260259,587.3604000080377,3363.1802575107295
1785236865,5,GET,GET /api/v1/tickets/[id]/workflow,3.800000,0.000000,10,13,14,15,20,23,31,31,31,31,31,61,0,10,11.342770484902086,6.565300049260259,31.254000030457973,768.1475409836065
1785236865,5,GET,GET /api/v1/tickets/queue,2.700000,0.000000,240,290,330,360,370,380,390,390,390,390,390,47,0,230,253.81711272998376,115.48450007103384,587.3604000080377,15085.0
1785236865,5,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236865,5,POST,POST /api/v1/tickets/[id]/claim,1.600000,0.000000,28,33,35,47,49,49,49,49,49,49,49,26,0,21,24.799115400618085,14.359800145030022,48.91999997198582,472.96153846153845
1785236865,5,POST,POST /api/v1/tickets/submit,5.200000,0.000000,33,37,40,44,52,58,65,65,65,65,65,80,0,31,36.67671750881709,21.2850000243634,187.78509995900095,401.0
1785236865,5,P5,concurrent claim invariant,0.800000,0.000000,28,48,48,49,49,49,49,49,49,49,49,13,0,27,29.273461550474167,18.817000091075897,49.14160002954304,0.0
1785236865,5,,Aggregated,14.100000,0.000000,29,38,49,65,240,320,370,380,390,390,390,242,0,29,76.2372842955226,6.565300049260259,587.3604000080377,3321.090909090909
1785236866,5,GET,GET /api/v1/tickets/[id]/workflow,3.700000,0.000000,10,13,15,17,20,23,31,31,31,31,31,65,0,10,11.41723537674317,6.565300049260259,31.254000030457973,768.2153846153847
1785236866,5,GET,GET /api/v1/tickets/queue,2.500000,0.000000,290,330,350,350,370,380,390,390,390,390,390,52,0,240,260.69845573958725,115.48450007103384,587.3604000080377,15085.0
1785236866,5,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236866,5,POST,POST /api/v1/tickets/[id]/claim,1.400000,0.000000,25,33,35,47,49,49,49,49,49,49,49,28,0,21,24.360992862576886,14.359800145030022,48.91999997198582,472.75
1785236866,5,POST,POST /api/v1/tickets/submit,5.100000,0.000000,33,40,44,44,52,58,65,65,65,65,65,83,0,31,37.02690843941576,21.2850000243634,187.78509995900095,401.0
1785236866,5,P5,concurrent claim invariant,0.700000,0.000000,25,48,48,49,49,49,49,49,49,49,49,14,0,25,28.76526429983122,18.817000091075897,49.14160002954304,0.0
1785236866,5,,Aggregated,13.400000,0.000000,29,41,52,150,290,350,370,380,390,390,390,257,0,29,79.08612840124026,6.565300049260259,587.3604000080377,3441.046692607004
1785236867,5,GET,GET /api/v1/tickets/[id]/workflow,4.100000,0.000000,11,14,15,17,20,23,31,31,31,31,31,67,0,10,11.408514916591013,6.565300049260259,31.254000030457973,769.1641791044776
1785236867,5,GET,GET /api/v1/tickets/queue,2.600000,0.000000,280,300,330,350,370,380,390,390,390,390,390,57,0,230,255.9459455834146,115.48450007103384,587.3604000080377,15085.0
1785236867,5,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,15,0,120,124.57600669004023,112.21159994602203,144.16439994238317,231.66666666666666
1785236867,5,POST,POST /api/v1/tickets/[id]/claim,1.400000,0.000000,25,33,35,47,49,49,49,49,49,49,49,28,0,21,24.360992862576886,14.359800145030022,48.91999997198582,472.75
1785236867,5,POST,POST /api/v1/tickets/submit,5.000000,0.000000,35,43,44,47,57,59,65,65,65,65,65,87,0,32,37.031100003113,21.2850000243634,187.78509995900095,401.0
1785236867,5,P5,concurrent claim invariant,0.700000,0.000000,25,48,48,49,49,49,49,49,49,49,49,14,0,25,28.76526429983122,18.817000091075897,49.14160002954304,0.0
1785236867,5,,Aggregated,13.800000,0.000000,31,47,140,220,300,350,370,380,390,390,390,268,0,29,80.33006230834872,6.565300049260259,587.3604000080377,3593.2014925373132
1785236868,5,GET,GET /api/v1/tickets/[id]/workflow,3.900000,0.000000,12,15,16,17,20,23,31,31,31,31,31,69,0,10,11.415818831006039,6.565300049260259,31.254000030457973,768.8695652173913
1785236868,5,GET,GET /api/v1/tickets/queue,2.700000,0.000000,280,310,330,350,360,380,390,390,390,390,390,59,0,230,256.4852186123509,115.48450007103384,587.3604000080377,15085.0
